TR:MCF7:CellLine,TR:EGF:Stimuli,TR:FGF1:Stimuli,TR:HGF:Stimuli,TR:IGF1:Stimuli,TR:Insulin:Stimuli,TR:NRG1:Stimuli,TR:PBS:Stimuli,TR:Serum:Stimuli,TR:GSK690693:Inhibitors,TR:GSK690693_GSK1120212:Inhibitors,TR:PD173074:Inhibitors,DA:ALL,DV:4EBP1_pS65,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:FOXO3a_pS318_S321,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:NF-kB-p65_pS536,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PDK1_pS241,DV:PKC-alpha_pS657,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:Src_pY416,DV:Src_pY527,DV:STAT3_pY705,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102
1,0,0,0,0,0,0,0,1,0,0,0,5,0.729011118748,0.210790770598,0.0792595575803,0.318470271079,1.55892097169,0.576297031105,0.358008858192,0.48150405254,0.443460557239,0.258938802367,0.193298506457,0.080583834893,0.420798979664,0.120661145972,0.790593673499,0.534260012108,1.38981339291,1.39544509706,1.46349506162,0.21683967075,0.311543553861,0.196292936139,0.622901849679,0.556363459848,0.666839665042,0.420662314205,0.251371907595,2.02937655583,0.716996395127,1.0129813666,0.227886111673,1.29411819708,2.10713048807,2.00472330935,1.04590410803,0.0728700485216,1.33499020394,0.187624369068,0.815777676316,0.408266935317,0.588588815635
1,0,0,0,0,0,1,0,0,1,0,0,5,0.710700866542,0.177097605685,2.15244989154,3.31434081813,1.37742133224,0.632968051327,0.393371609628,0.486451615045,0.97123775747,0.215320728166,0.204353694407,0.130745987814,0.443936542438,0.125655194227,0.914407302068,0.519710219188,1.68157057833,1.7411906552,1.74377382257,0.224303637773,0.75724341026,0.773005604087,0.657202422118,0.464843982681,0.626081746278,0.440042841037,0.236301097242,2.30286790262,0.745032654297,0.99978459615,0.225888832478,1.93142838134,2.11357407014,1.78008611686,1.27088234404,0.0911288902815,1.2578911732,0.187140474864,0.646582950168,0.312756106359,0.66837757341
1,1,0,0,0,0,0,0,0,0,0,1,5,0.73078685176,0.173859765807,0.0823106615991,0.249146944715,1.50743872025,0.592143334418,0.376191242808,0.375310330008,0.287564878344,0.287103016663,0.220539427966,0.0930711058592,0.465494332382,0.117305564239,0.909298546918,0.464352974172,1.29433776351,1.52735075229,1.54140199946,0.229586473952,0.337762453462,0.239950216937,0.594405012291,0.567409435056,0.707100021601,0.448004838735,0.185719118883,2.24490856223,0.676364261206,1.0704123263,0.204049790502,1.18980133198,2.02658974886,3.53833685791,1.22097249126,0.0812219265208,1.15292143066,0.192679113907,0.661533872828,0.347814830803,0.602106239308
1,0,0,0,1,0,0,0,0,0,0,1,5,0.73862393462,0.20627267975,0.788604852562,0.864842404863,1.57198151283,0.575470093791,0.365225196784,0.444901005437,0.370217898414,0.25496109104,0.220258696273,0.0872555842974,0.425121082604,0.118562614992,0.903159204194,0.462310803604,1.77148092272,1.8711198074,1.67593621025,0.226458918901,0.378868907846,0.221564353437,0.668909877412,0.573174838102,0.571807020406,0.442036475979,0.179437325182,3.81967137367,0.65164006798,1.12858666703,0.225124566157,2.26226450694,2.44435138486,4.57192422642,1.40892198131,0.100187500868,1.36173289659,0.195701863271,0.493880840726,0.316077599539,0.615998512818
1,1,0,0,0,0,0,0,0,0,1,0,5,0.700721787009,0.193910939911,0.732533185503,0.799717312753,1.56829023144,0.554817889116,0.385178030605,0.467408875896,0.349610678353,0.298517161573,0.226753118893,0.0977532614489,0.453209744045,0.128687215694,0.873294714535,0.474217163118,1.22643389345,1.44946887849,1.58909695682,0.264480356712,0.0637155257218,0.159988500762,0.656245491212,0.578273227417,0.685708356781,0.470556286015,0.17560018497,2.45740584261,0.617092008121,1.06975086955,0.216401800779,1.10510949251,2.20791125684,3.24984895023,1.2421168678,0.0878833623629,1.36717506562,0.189627752868,0.62258861216,0.296618782603,0.565614972125
1,0,0,0,1,0,0,0,0,0,1,0,5,0.803736167645,0.149876882638,2.05825505584,2.59102165804,1.45805741605,0.637009718825,0.403362019318,0.469220090665,0.297486918729,0.255244233464,0.223053809484,0.0886961028016,0.430824788413,0.105759392418,0.826133618714,0.464545762492,1.48706120429,1.84397391047,1.60351737236,0.22661128361,0.0949613740077,0.202077764972,0.50976006459,0.525381117012,0.629827179516,0.462953632614,0.200020672349,4.15302315332,0.598880428156,1.16345557216,0.20098448917,2.25293649802,2.22135675847,3.65019749841,1.25632983751,0.0951715372085,1.15638333014,0.171048794418,0.582445647394,0.319691825235,0.569848281421
1,0,0,0,0,0,0,1,0,1,0,0,5,0.705158404121,0.196368705784,0.494038476815,0.684630225828,1.47926120956,0.534988422684,0.376547296613,0.496829115742,0.500371190003,0.252473122019,0.220323301384,0.0825007811466,0.4305580701,0.122250078238,0.822675685932,0.462431897946,1.09281058636,1.25188952556,1.32094507787,0.220957112653,0.235782559878,0.216634737656,0.583401290484,0.489352409914,0.646146587786,0.464975699253,0.189940809397,1.40763682573,0.628143261234,1.06162358834,0.239580199224,0.99845264008,1.90195112801,1.57758447965,0.915746860882,0.0968021158401,1.28247361036,0.205990712554,0.653150734636,0.340755410316,0.51360617772
1,0,0,0,0,0,1,0,0,0,0,0,5,0.751748066833,0.182492015261,2.1354623421,2.40631031857,1.47523328892,0.597578147018,0.393632028276,0.484999906383,0.756151057029,0.25508830083,0.213675827992,0.150153875522,0.422939903723,0.112764563563,0.889897554523,0.467223448625,1.84446570161,2.03651544515,1.64948002704,0.215626455751,0.699516983968,0.703790880793,0.640424872151,0.449724338473,0.613919059892,0.435753186362,0.221435997424,2.81594073688,0.763188000816,1.10580784354,0.226677931532,2.24616492221,2.12076967448,2.09869130599,1.06586992094,0.103387529866,1.23137470579,0.198137256317,0.682653202845,0.352469121717,0.642675372441
1,0,0,0,0,0,0,1,0,0,0,0,5,0.700211204749,0.184844675626,0.0662425992439,0.282984313043,1.4206303794,0.556269348252,0.389455925048,0.495200521166,0.492527591835,0.247207508778,0.205710550367,0.0811643697713,0.430357569941,0.124545074396,0.778189585512,0.524917405455,1.11448956449,1.32256965142,1.33155068476,0.207652665081,0.283916076337,0.242266788589,0.632373797604,0.462525161215,0.632500705011,0.43871395813,0.181045602869,1.62583383245,0.625699584452,1.08950966455,0.230265386409,0.999467487344,1.97183904381,1.86350537461,0.989182592701,0.0802971776588,1.37590014382,0.188456901087,0.700443801946,0.419701157743,0.539953807663
1,0,1,0,0,0,0,0,0,0,0,1,5,0.672726600285,0.205348936397,0.0720980543305,0.242553392806,1.54334185638,0.52670351735,0.347831915487,0.508191107521,0.363250885292,0.266600505683,0.222858462057,0.084464161041,0.457473238989,0.11619551744,0.893120049148,0.425283240895,1.26468059328,1.39139305814,1.44453599955,0.224672645766,0.299576874299,0.21235976159,0.65992856718,0.549447357343,0.599443650729,0.449775041895,0.174698644692,2.32289614706,0.670369112052,0.994695135272,0.235420973019,1.10398262771,2.25380875806,4.07237860625,1.46107236532,0.107353535225,1.2194138659,0.20563873493,0.5107829944,0.357517639843,0.561949668065
1,0,0,0,0,0,1,0,0,0,0,1,5,0.793282466534,0.162807727729,1.08882335247,1.26261924437,1.34659733186,0.696517593802,0.371049907473,0.457150471634,0.367900950412,0.231805958891,0.216144213292,0.111115717465,0.469756321562,0.119233303553,0.936061467639,0.470863347232,1.58874599058,1.66160492954,1.55836278414,0.192357541068,0.615595948319,0.535739796555,0.444137890454,0.51045280516,0.577784251487,0.443798927872,0.188531262157,3.91930785703,0.726441488577,1.12495953658,0.197795500992,2.07425686134,1.99305547841,3.91297873345,1.43189354187,0.0927078992569,1.0285492424,0.196685885377,0.55017062565,0.394709381635,0.722598809693
1,0,1,0,0,0,0,0,0,0,1,0,5,0.718253854563,0.174418392997,1.60151177251,2.10686781353,1.50799582272,0.589919872654,0.372613059954,0.47333029235,0.507303599207,0.254541779148,0.216077608275,0.10662866847,0.403008245413,0.124907885084,0.883331656463,0.478275984663,1.52991484332,1.75262105183,1.63909634572,0.240920752651,0.0854547676336,0.399748463398,0.525653533614,0.537916956155,0.632766375267,0.441054914581,0.200024751614,3.22649378659,0.600660251487,1.08839628563,0.204457689294,2.00160086103,2.01572312078,4.25163890312,1.45481516861,0.0857063011165,1.11548232283,0.193387680004,0.611831590538,0.340281160193,0.551894233724
1,0,0,0,0,0,1,0,0,0,1,0,5,0.781777571993,0.143958377111,1.63961494089,2.27471104221,1.47277581668,0.614973170195,0.402043907707,0.453457879386,0.336778208919,0.240797306324,0.210591851607,0.13911744449,0.423619148431,0.127735921692,0.75236729367,0.489090173594,1.45621399616,1.5648640515,1.69600139389,0.213693137379,0.063219716618,0.272662777312,0.452292559056,0.51137872586,0.621946045969,0.427381571949,0.185010981333,3.21703718888,0.590112585526,1.12958725857,0.188447359136,2.03934979773,1.87961349845,3.74535095514,1.29446220121,0.0782088262743,0.929191314952,0.184561085129,0.57151924848,0.366891070045,0.600943690224
1,1,0,0,0,0,0,0,0,0,0,0,5,0.742244922558,0.187705088438,0.0678209131508,0.226770499894,1.73370394718,0.590319896988,0.355466982678,0.431756993465,0.306774112465,0.27577859637,0.218487519376,0.0908866375421,0.428943272058,0.120344763278,0.827132451364,0.447216308131,1.33030871143,1.5095682568,1.56171737254,0.229028135308,0.246612910265,0.193094971307,0.613222470152,0.553953031443,0.63259755607,0.435453620049,0.175322511803,2.87658679338,0.601694835694,1.10031273284,0.213493579154,1.13822319886,2.37851123571,4.73141933521,1.45262385003,0.0814591075844,1.25597518326,0.18377813284,0.645438627963,0.371132272123,0.616393631106
1,0,0,0,1,0,0,0,0,0,0,0,5,0.757250149429,0.171334669856,0.640715137843,0.679735348972,1.7329243994,0.612971416758,0.353658446206,0.438212949531,0.256345715967,0.251374647893,0.22469352699,0.0901073703005,0.418176886301,0.109142037645,0.862588181599,0.472286559293,1.65678653402,1.73062536255,1.54618100216,0.200883746409,0.322446246287,0.205458905649,0.612273811931,0.501240983714,0.615585537998,0.422585742586,0.178072052022,3.56076017135,0.616612565641,1.15633655374,0.203650236071,1.98304397282,2.39173788708,4.28354499194,1.61299174138,0.0918202160454,1.1551684483,0.177669062481,0.627215036275,0.400524856473,0.615937391795
1,0,1,0,0,0,0,0,0,0,0,0,5,0.764298658995,0.202584978015,0.477338970365,0.588819822834,1.70109977496,0.713838533944,0.363213091401,0.439930965503,0.428653355857,0.268623995548,0.214926608748,0.0955745528893,0.455568321214,0.115151276737,0.95169501818,0.432367658164,1.61145578477,1.71275590872,1.44425182246,0.204029211348,0.706383940547,0.581931906858,0.56006895039,0.50128506192,0.623023894003,0.445539331773,0.195968970134,3.6428697561,0.786542783937,1.16548486051,0.194136607985,1.7723854324,2.45188692018,4.20921629265,1.45230871884,0.0867437037372,1.1777716925,0.178812966216,0.574452521504,0.357756199913,0.791457583407
1,0,0,0,0,0,1,0,0,0,0,0,5,0.825859311385,0.19193131891,0.926558223208,1.05530885228,1.88735414296,0.649907515526,0.342496309905,0.450794047748,0.34635426047,0.231587062064,0.202553151567,0.121007529811,0.442527530051,0.10394828885,0.89671804653,0.4510322274,1.58745279216,1.71037426211,1.50719282645,0.206756167073,0.508837897839,0.422230462028,0.521728960019,0.480099437069,0.586955280205,0.412858590837,0.18733104107,3.85294521509,0.654133388296,1.21653894464,0.186209934644,1.92358720824,2.17895846083,4.42499246491,1.46277233271,0.0894412826937,1.07185150111,0.194553088816,0.57747696037,0.352245699338,0.633292021324
1,0,0,0,0,1,0,0,0,1,0,0,5,0.742855974394,0.17332580233,1.29428054209,1.53583556018,1.47630908547,0.577070628754,0.370672543547,0.456924306744,0.526494891775,0.244813831509,0.193271232709,0.0757964266073,0.420297592263,0.104802152904,0.968620805612,0.437589624018,1.37120902104,1.67007024571,1.51650956659,0.213681531145,0.22322644942,0.182591491176,0.660124696875,0.469990982203,0.602909004711,0.430828582176,0.188427322866,3.15306465391,0.619804357962,1.07964657057,0.212595830101,1.50654356575,2.62849861902,2.72168180386,1.37121506021,0.0892670981761,1.29326070894,0.200106083222,0.813059046153,0.375833761393,0.574899808354
1,1,0,0,0,0,0,0,0,1,0,0,5,0.710575693316,0.182676957801,0.774722646719,0.97017988913,1.54720795899,0.539771403792,0.376437122803,0.440047425078,0.551994075279,0.225365743575,0.19938095487,0.144931495985,0.40148122543,0.111445745129,0.92320754027,0.430695541536,1.37048361726,1.49162636887,1.38027048171,0.216630164697,0.369439522412,0.26907377186,0.63347168112,0.47481150116,0.573398141374,0.408174406608,0.192577324468,2.50408739804,0.680697303745,0.956920127349,0.218551637596,1.34540568773,2.60552198906,3.12613910586,1.12686467845,0.0955833166163,1.40723931429,0.192044404871,0.570935956388,0.432902140553,0.618709926781
1,0,0,0,0,1,0,0,0,0,0,0,5,0.761884101865,0.175375318633,0.17751717133,0.458242954364,1.40436833657,0.595724513164,0.380343059772,0.439066779215,0.485770788816,0.268230248304,0.188992029125,0.0829542711688,0.412759578875,0.0997235467178,0.878076909582,0.524251365485,1.4875090555,1.69690783258,1.61133428242,0.211656253577,0.203989901152,0.176700887747,0.603819663824,0.496299988782,0.643101396821,0.438227632046,0.196159209605,3.97751451168,0.644240776341,1.0122867238,0.189609190313,1.64086442248,2.48651772636,3.42589792578,1.62625139122,0.0785479851378,1.20172075464,0.178301006141,0.846070031485,0.415055486689,0.613555798245
1,1,0,0,0,0,0,0,0,0,0,0,5,0.700179108548,0.193105274302,0.186679303572,0.361099260378,1.51515390965,0.571584488016,0.371249605866,0.44013297531,0.594076154347,0.247313598503,0.201544917094,0.153108578884,0.418632244519,0.111576710163,0.900548136824,0.455699318905,1.30860078423,1.58549639749,1.44170947614,0.215866632158,0.435997932054,0.299759278287,0.611468343828,0.507081751374,0.585584745673,0.426843986196,0.210580143556,3.02529299173,0.686422984397,0.953357004234,0.204880503325,1.40370771263,2.66520992354,3.49024620117,1.29033988878,0.087282513089,1.40092837126,0.19669952344,0.735648545933,0.4744933277,0.688515995531
1,0,0,0,1,0,0,0,0,1,0,0,5,0.833824857093,0.174291880587,2.89861873419,3.29826828483,1.57550815288,0.648421284774,0.39790380854,0.448291776546,0.497177446528,0.236417652206,0.198130081489,0.0878448529597,0.391085453533,0.11391721906,0.931540584063,0.500921110489,1.62542358484,1.8382686452,1.35565938786,0.203485446049,0.372886022927,0.211721087264,0.596644602371,0.427395693676,0.620933466941,0.424487027139,0.185983613344,4.83484463071,0.661129360145,1.03752541941,0.193384236759,2.0979477607,2.48065201382,3.42309126167,1.41671270207,0.0852858470258,1.12833019547,0.194452819817,0.869163877854,0.414085002882,0.603199872168
1,0,1,0,0,0,0,0,0,1,0,0,5,0.742758892271,0.178873086038,1.96655335807,2.23987235233,1.51517532886,0.764414439234,0.418059257643,0.468543019935,0.712076383765,0.232764141852,0.227712631543,0.0857585066608,0.40651746828,0.110361651573,1.27591010977,0.432964115242,1.79019982217,1.93199256898,1.26367516681,0.229525007896,0.737919907386,0.554707622761,0.647478403594,0.448884559503,0.552651352146,0.433014780013,0.217310494239,4.66819243903,0.906319789278,1.06802789795,0.214669348488,1.58896708408,2.99941130013,4.03479656135,1.33987443951,0.0876153651357,1.22029124627,0.209798388454,0.508851287421,0.360273994984,0.756238072491
1,0,0,0,1,0,0,0,0,0,0,0,5,0.73128928217,0.181767802001,0.679943961186,0.718616894402,1.609254887,0.657214777148,0.380979090322,0.466547008818,0.394520636922,0.232801021068,0.228764264831,0.0843862436393,0.40962363037,0.106715804153,0.933745670736,0.418681952391,1.66773780746,1.85941635193,1.25338870387,0.221314363279,0.296340539479,0.188864595243,0.684031356077,0.511476198177,0.569240321802,0.426445034723,0.191919410709,4.70153734678,0.637767754534,1.03587532661,0.224930167413,1.92308356852,2.50095771452,3.95657590267,1.34138065952,0.0993053740834,1.24421098175,0.192133066333,0.55808011555,0.378271377556,0.626266304658
1,0,1,0,0,0,0,0,0,0,0,0,5,0.592412076966,0.316901006063,0.0787625965324,0.535533760977,1.90197756254,0.420248707636,0.431598789894,0.45985455628,0.669040164053,0.239544150091,0.203521925902,0.0843563074306,0.414475639489,0.103234813016,0.818466940654,0.471244053604,0.962277437852,1.1229248493,1.30544770241,0.204433472284,0.352428281553,0.250069853165,0.449863322972,0.479525445669,0.57858308077,0.411296486548,0.201400944325,0.301024293425,0.696194929075,1.09624264325,0.216909344483,1.19974414627,2.09238283938,0.464746428992,0.151308688707,0.107495531084,1.25832896901,0.201164045746,0.558782865565,0.322701518337,0.521228777236
1,0,0,1,0,0,0,0,0,0,0,1,5,0.722755252089,0.166394208431,0.703324480319,0.886311756737,1.7660685601,0.694235310712,0.385910718448,0.49884392957,0.510388404334,0.22780318933,0.193274861549,0.134965763911,0.424114783259,0.11078520503,0.954375001025,0.509637718306,1.50307534313,1.64273598926,1.50627549414,0.246084669226,0.735136125631,0.6666445262,0.400135121489,0.473968461833,0.631311607611,0.424240813922,0.185975614735,3.16606577237,0.792809178218,1.04627150386,0.191639263151,1.82495110053,1.95351646148,2.95577895617,1.04581910494,0.0855864886396,0.961017449332,0.201244957041,0.570382049909,0.385842926983,0.726532899369
1,0,0,0,0,0,0,0,1,0,0,1,5,0.7741577746,0.160780607955,0.0732688426833,0.245043556635,1.67718053179,0.671303375129,0.380159495294,0.457237807717,0.313677854865,0.225583258621,0.20181554017,0.0741620304176,0.430929882027,0.107578702501,0.83474182645,0.552905225217,1.31935538865,1.48316196368,1.36016026747,0.231358710417,0.301420848717,0.184069382046,0.379692191016,0.521385539598,0.630664802274,0.460727218814,0.233875439876,2.98858813875,0.737429978435,1.10439000704,0.165197184635,1.44978928244,2.0606105928,2.98439197917,1.23995743594,0.0746463302611,0.993889697798,0.197765915302,0.741253530937,0.405552235795,0.708022764506
1,0,0,1,0,0,0,0,0,0,1,0,5,0.698845463147,0.154530113478,1.29098702809,1.58322384422,1.75990466627,0.581105982504,0.402516856504,0.516893555534,0.449034417725,0.223013108104,0.214630742636,0.147141303827,0.433208065779,0.117572103732,0.817813832794,0.563088676186,1.23489025808,1.36008568569,1.58495757454,0.226151646149,0.0738382155734,0.336497462896,0.384034875617,0.451934141304,0.657709103158,0.442008710126,0.176749627472,2.43372925316,0.676245286541,1.10517977234,0.192329412327,1.82414995338,1.66274769553,2.53279798958,1.02972836536,0.0732334048201,0.998496330216,0.214129245454,0.640334032904,0.342208960276,0.537790753823
1,0,0,0,0,0,0,0,1,0,1,0,5,0.709685507126,0.156025985871,0.683418831513,0.86672776351,1.72269353133,0.619785774253,0.39670292161,0.485979928296,0.402695629762,0.244100478907,0.201685781578,0.0814637744152,0.420352235493,0.115865477335,0.765822140702,0.502803251588,1.22252669127,1.27806263359,1.47081798073,0.239597634139,0.0650294103128,0.175796614783,0.422407398717,0.465880860913,0.629482272626,0.453205624428,0.217537399356,2.52228625125,0.668956390241,1.08553296269,0.183356307707,1.32597117255,1.77616540512,2.69355664983,1.09880297734,0.0698695085901,1.14424621101,0.189773377576,0.654087248666,0.325999185648,0.552678842817
1,0,0,0,0,1,0,0,0,0,0,1,5,0.731326229132,0.137354186367,0.161442430062,0.307828786148,1.51082453067,0.612391088718,0.410109764941,0.461736828164,0.303454657038,0.237555546983,0.218277833335,0.0783823702629,0.411789821827,0.108255574921,0.888422739368,0.5698037599,1.30227599883,1.43774339157,1.46671935732,0.217935363445,0.274465038073,0.214574849046,0.398659635597,0.494326606038,0.654328172177,0.468956003524,0.173394156723,2.74838429562,0.655957120761,1.09318273755,0.190585910208,1.59564396798,1.8262650113,2.4899833038,1.19112685844,0.0878697182083,1.10485868232,0.204774629268,0.74275354433,0.40963917907,0.551494027675
1,0,0,0,0,0,0,1,0,0,0,1,5,0.778304480964,0.158522793864,0.0711905196985,0.248983294003,1.90766038205,0.606619118031,0.386257041104,0.463366466199,0.334411336689,0.249448995056,0.203668350831,0.0789159713814,0.41866371503,0.120611029001,0.865239932635,0.476318349714,1.22411280186,1.28527006272,1.31324096177,0.210344710334,0.257940633827,0.215532647828,0.388487131655,0.478666775462,0.612575464262,0.466115114497,0.178026827596,3.02119358221,0.620072458032,1.05672941008,0.18796012851,1.32543131124,2.06876427992,3.91660962692,1.20895121993,0.0812859771689,1.05342524398,0.198130548885,0.597544276986,0.408650465592,0.601500760408
1,0,0,0,0,1,0,0,0,0,1,0,5,0.743179188132,0.14795880179,0.944201156023,1.1671647927,1.67062070379,0.639978421274,0.420551097458,0.482262009816,0.352890801052,0.242694541741,0.21000220459,0.085739859508,0.44464642007,0.116340590293,0.849259384504,0.508067363481,1.15935637283,1.3693006037,1.40014352385,0.212425735828,0.0706412896818,0.158183037855,0.388420323701,0.479348483558,0.617986455746,0.462335080661,0.185157613674,2.87844434605,0.639471597896,0.978993090245,0.175156862069,1.55579729471,1.77583570791,2.92312738835,1.04066615799,0.089182204687,1.05867139583,0.195366193067,0.668198102256,0.388129058294,0.564256958984
1,0,0,0,0,0,0,1,0,0,1,0,5,0.774231148453,0.1686754294,0.749652051844,0.805983514056,1.6997048292,0.614591126568,0.428273645235,0.494620435458,0.370787254537,0.232964384407,0.208384117821,0.0872683803854,0.432383565477,0.112224784315,0.906906315621,0.509600165289,1.02156587241,1.27119453776,1.36634807967,0.227901064065,0.0535097175017,0.16162199925,0.385558579273,0.464276560756,0.62752055888,0.457434923511,0.173714036096,2.26928120742,0.650638373068,1.10767121831,0.198294986943,1.22313701753,1.87492676355,2.83845881669,0.969851426281,0.0860437108791,1.02744858034,0.206785146041,0.652493894653,0.342978915154,0.531793112585
1,0,0,1,0,0,0,0,0,0,0,0,5,0.80621549663,0.148651609735,0.600356639688,0.782556517262,1.49668445422,0.717703339254,0.421855479884,0.535230945616,0.429978786977,0.202327102038,0.198594804304,0.137918782134,0.425171672828,0.113492198474,0.862230510601,0.516274138336,1.44496359692,1.58103923309,1.59192820675,0.23218456101,0.635683814724,0.601744512408,0.397232350715,0.514885118854,0.600221369691,0.412022593083,0.167543569814,3.32902958853,0.724775705562,1.0496455567,0.178570757634,1.75207520941,1.93405265664,3.1158917371,1.31764257655,0.0778110978491,0.947750920194,0.192156980088,0.709268820066,0.315692327704,0.748509393235
1,0,0,0,0,0,0,0,1,0,0,0,5,0.777643423331,0.207043307386,0.12282042818,0.275002752717,1.68210553969,0.703628549933,0.363411486149,0.46961579828,0.429567090591,0.224659009866,0.2239576405,0.0912067715454,0.411945128493,0.129816868175,1.0289519857,0.454215874735,1.56233438679,1.65754587649,1.37114956215,0.222755563361,0.323157073508,0.171002616726,0.648555027837,0.633513723791,0.553742984818,0.406910581028,0.18616166108,3.33901916224,0.709565428261,1.11341600202,0.244301940624,1.25543192533,2.31111394666,4.63306631651,1.21365554609,0.0790190228835,1.41160641437,0.192727367005,0.372356051104,0.281523770921,0.610860672395
1,0,0,0,0,1,0,0,0,0,0,0,5,0.770762122585,0.157787776202,0.192193907571,0.321772035775,1.66635953169,0.761519267984,0.409266501612,0.445728694976,0.316511040904,0.237335231886,0.222002118722,0.0763014271787,0.440147383414,0.117093948423,0.820332229276,0.506803779796,1.29093062369,1.48052108443,1.56131283302,0.213904803782,0.237712391017,0.183456974067,0.422470215062,0.515953431624,0.582789958654,0.408512579137,0.153743228693,3.28166048864,0.691466355043,1.14775381261,0.187250082496,1.73640705865,1.9050116882,3.61904652969,1.24239809042,0.0748973128642,1.10060019272,0.187005023975,0.646614838284,0.344521693097,0.609263865253
1,0,0,0,0,0,0,1,0,0,0,0,5,0.728575528953,0.143243578781,0.0782659113765,0.246073668353,1.75478502575,0.648040977311,0.380028459096,0.451291395664,0.351159657259,0.230583543864,0.227645564109,0.0842137200359,0.428620558132,0.117216779989,0.855004477617,0.469517642509,1.28053330537,1.31144314106,1.48582013348,0.216033229563,0.219984637934,0.176563609893,0.428447961038,0.513588387357,0.601454160069,0.444235703962,0.162654506517,2.85901763822,0.669807310109,1.10861863343,0.188403760005,1.20599794211,1.98757233662,3.13134117436,1.19587665961,0.0730507086927,1.1859948428,0.189658047173,0.659634972405,0.39444586023,0.595419946021
1,0,0,0,0,0,0,0,1,0,0,0,15,0.896497919519,0.171291605165,0.149339133887,0.376999079272,1.56535533032,0.658081342038,0.417487511747,0.471463657561,0.397674032392,0.246111294811,0.19616921175,0.083729791753,0.426312973853,0.112649470481,0.6733878623,0.560971919201,1.57001182386,1.71396487165,1.56729293082,0.227384974397,0.285948026184,0.192847042645,0.593309402052,0.510271597405,0.639209502728,0.4444177106,0.22854873505,3.08424636713,0.6493948989,1.1541160143,0.197955365021,1.80828842228,2.46616342902,2.48307016731,1.2173647933,0.074349500194,1.3442265231,0.186781819321,0.877213865632,0.411956057714,0.588742514178
1,0,0,0,0,0,1,0,0,1,0,0,15,0.802364014011,0.207735198717,4.13240268552,4.47859409583,1.18953817897,0.761355679654,0.433066754557,0.48622083639,0.813741120411,0.21997644391,0.221265950873,0.0953838117027,0.4283720883,0.121657117126,0.975005855128,0.487148783991,1.61766552221,1.77236287749,1.45820431192,0.274285703034,0.605386583877,0.534849146482,0.68539634032,0.49128603197,0.591308992553,0.42474054269,0.234235844501,5.49954335411,0.970565214779,0.945946231423,0.25943614945,2.03484100317,2.43653643589,2.75742083076,1.13551282194,0.102867957764,1.25120350285,0.193992161894,0.437112854637,0.345071664646,0.774514784021
1,0,0,0,0,0,0,1,0,1,0,0,15,0.739151162179,0.156140522109,0.435045630958,0.711241179044,1.24689412096,0.583225098912,0.393280864994,0.492774780861,0.504979740505,0.210948825186,0.193123791201,0.0755865866833,0.425127876325,0.135427830487,0.762176013097,0.531560097763,0.96230569178,1.1726521325,1.4385372927,0.201039863103,0.286200914105,0.257067813128,0.453009982555,0.462642695528,0.645270605113,0.449245720874,0.185340072859,1.25912164592,0.640199454651,1.06549444165,0.221908245935,1.10411622223,1.84475055896,1.27613379152,0.766931470553,0.0861467737012,1.14565590729,0.181938702658,0.701369569774,0.414043057357,0.585684399954
1,0,0,0,0,0,1,0,0,0,0,0,15,0.894442988498,0.176508379641,1.87997146654,1.89802004587,1.36094986117,0.908836827499,0.417096546596,0.467258496993,0.64303150184,0.219054281855,0.200296286433,0.0888587436854,0.42565917899,0.128377944808,0.959176133939,0.540471194735,1.98680998918,2.21092970812,1.46607606509,0.227962270693,0.61612496558,0.492576722402,0.505609023176,0.430794394099,0.615198153587,0.435272255935,0.228996710803,6.88185357115,0.877818543825,1.07997480322,0.202944859304,2.52800141216,2.69226733979,3.5355813937,1.26429702019,0.0847005528481,1.07924496515,0.19576843345,0.636014382087,0.400521800024,0.781380838499
1,0,0,0,0,0,0,1,0,0,0,0,15,0.773873102075,0.1375740348,0.0838269046882,0.349160308726,1.21895639573,0.628791637978,0.404920335936,0.490098567851,0.439563434389,0.245582934552,0.197950340496,0.0763451346226,0.435190366179,0.122051154509,0.719849813481,0.51361194413,0.952020717319,1.24641867639,1.29364053765,0.18784580332,0.285346204433,0.270657268466,0.373741917726,0.478426691168,0.613654385803,0.460377574515,0.189310284463,1.40307379134,0.640774872187,1.14324244563,0.205145250992,1.20716521366,1.83802566812,1.63431808566,0.681577245528,0.0935939998998,1.09093113547,0.190920246338,0.585832294812,0.423755107757,0.597479108654
