MCF7,DMSO,FGF1,15min,1.405185595534950,1.0,0.196278250609415,0.261961574811194,0.893675208586989,1.134223651946090,0.283137555974641,2.805441582953530,1.256280794962630,4.824591784955200,0.368356299196495,0.527056893202374,0.329030181861926,0.873454658559606,2.242441880957380,0.041443577730257,0.569046134759275,0.944477539916280,0.221815293450874,1.100126161491050,0.797440729973014,0.263412233266263,0.371516188699611,0.321130271119903,3.366489740624420,1.117176504268350,0.592812775137356,0.474653136375025,0.067135262932744,0.208140622915794,0.435309508722906,0.872110244362922,0.753491910499495,0.669803355782436,0.160708168912606,0.030968555105225,0.339039777518338,0.098435528848292,0.061875841860232,0.898662695276802,0.390467717168106,0.239919760659890,0.373420515128715,0.188268953530432,0.254668152553052,2.226958109275500,3.680127360028790,1.146548854255210,2.294765722282010,0.607852963810656,0.535526069049353,0.662700996188392,0.365696266310179,1.235051698352240,1.975540290928140,1.643220719823350,0.051349509011601,0.083807392669310,0.391463813671261,0.108177456288212,1.230001870251260,1.477328949102050,0.979902879314333,0.633956377539153,0.411160612279448,0.034737379935998,0.256354961349161,0.442728219300940,6.211894669510890,2.208712935754550,2.035783250685190,2.037295303293930,0.804082437891222,1.269282843519250,2.398117686752170,2.533277682578340,0.535242521848983,1.392904718799840,1.318459886177470,0.250686699138369,1.119525436105980,0.235841969118775,0.665299473546050,0.569607772336783,0.501750474215128,0.439111443707896,0.417983062637634,0.321814174784156,1.118845755256350,1.192547491979110,0.555341801515844,0.237279354818988,0.445197416015069,5.285698028280910,0.298871274829602,0.765832525630835,1.726797162461930,0.560661952418960,1.323071921797640,0.610052303541676,0.445995177992700,0.687684787735076,0.240414556140227,0.154497563263109,11.546058781772100,8.335849000664171,0.922379598997850,0.126469399767313,1.415389866271160,0.377551619098596,1.011889498081090,0.338240332984325,1.104909610914060,0.095309735627695,0.195519281972930,0.279469624842671,1.870566662804050,0.500320333525367,1.144393734589600,0.251612373321032,0.317837174003162,0.608844466613319,0.930897176724482,0.250926273421616,3.324383810149700,5.713091809408060,1.704634178549030,0.980686338282150,0.513141323865224,0.917576355029809,0.107836574642837,0.546275980995254,0.643899760387579,0.085572600091391,1.158506412077070,0.195550053410089,0.218453389113729,0.334252845975630,0.606141564208187,1.703171345865980,0.748817995555346,0.552913503442224,0.165529444452959,1.302117149320690,0.783627360853515,1.283141391546440,1.025441547471280,0.191329351783071,1.167257576732990,0.388793666410403,0.657876178494892,0.925644869562296
MCF7,GSK690693,Insulin,30min,1.477057907837480,1.0,0.202581982706966,0.272370472274008,0.915454488058347,1.173153798883160,0.155388289581507,2.753768307333300,1.390115972678550,4.083759857655150,2.756630596170420,3.093079009700720,0.229530890016761,0.923513282500969,1.557769167018030,0.062427856461933,0.609812435694478,0.735050384109906,0.224840456789280,1.132002815279520,0.833593949460640,0.296734947916614,0.368116132896687,0.322838407587330,3.268295316017120,1.259447046468510,0.774571131683188,0.391761690622148,0.064973318971682,0.205806323301078,0.438933080502792,0.961911856098953,0.768899712563019,0.459800663863023,0.168366807408252,0.035314059069436,0.319513484098403,0.107315746347227,0.067416198955459,0.828390159635827,0.355637702053303,0.213528238095350,0.390661134504325,0.195467689906244,0.259943926768024,2.098316688511950,3.300070558988570,1.157900843735380,2.305769684279420,0.671107517165410,0.576453787049707,0.684583759776208,0.353845126940644,1.278009558145550,1.832913994501400,1.684462550237120,0.058699543061440,0.078153082340096,0.392120135337036,0.202876604120211,0.979645443003690,1.586652432465980,0.890977124781168,0.654338705220235,0.392479366954348,0.037188661415797,0.265491278014120,0.435396996082103,7.017364740699880,1.988134826135260,1.534271018034010,1.762646190871730,0.758249582785171,1.287947815486720,2.257738280706100,2.713668148861620,0.469763384345809,1.379312233423010,1.338544672456060,0.186839026206104,1.370213418055160,0.249662061361168,0.229205496457878,0.611655611530811,0.195144470775873,0.426382854416515,0.410836007102560,0.340714947678516,1.250799879286250,1.164027030424740,0.558333689106412,0.250771314675611,0.435572767522347,4.542831882082370,0.317219999225342,0.854500790789110,1.849988589162890,0.549258460752747,1.346115037318420,0.586816698091545,0.433345619470232,0.686757881359656,0.178378765664114,0.160124989618270,10.968884609965301,4.386105145021730,0.587002682424383,0.130678344665097,1.581005319829680,0.362501651549586,1.071281418410600,0.349023874171311,1.141897002208820,0.109325164333769,0.195001202832868,0.296236316549590,1.886120834214400,0.489513492002041,1.070686506206610,0.239947584865681,0.320874557448141,0.651020120886623,0.931295133706809,0.244021176789099,2.477527685553210,4.135433474776240,1.257846938538420,1.076487631983750,0.505352911498784,0.887175346299917,0.105235215338843,0.686173249299894,0.670358394244107,0.084659213564921,1.152568006280770,0.182147154567192,0.216614641588664,0.345082370378696,0.687532459962971,1.859917549935640,0.732401225441012,0.550397481666091,0.165296813454577,1.331347107341020,0.823612522865438,1.097586764104920,1.082234423514130,0.183627831759952,1.153831546401460,0.431095025198628,0.587632863432659,0.630688018573967
MCF7,GSK690693,EGF,30min,1.320230006752750,1.0,0.204613661074727,0.280038288430113,0.898604427488586,1.204058965813640,0.136707317437139,2.293786616308850,1.411353391391540,4.639306946851380,0.904289417858174,1.141888059143180,0.239167093888422,0.945740744988240,1.459906537318320,0.045284126870177,0.577228310802003,0.721610959691721,0.226546917675640,1.196895792058970,0.836930013870700,0.292406878882080,0.380668099226896,0.320233348035883,3.096451774906660,1.189032777116880,0.749388419840056,0.451876525701332,0.067438907920629,0.204688941860671,0.431536052902202,1.013616526545240,0.744430909185300,0.484981997363114,0.173729839898609,0.034048028510953,0.336347769549907,0.077541873035750,0.064548354632186,0.812119722660968,0.351349047668127,0.218238960861596,0.376739463624508,0.201118208960389,0.265592642449639,2.020966894723260,3.542027330984870,1.118673332183280,2.324130280691880,0.632325969157281,0.603370946747975,0.770411978238746,0.381726809614869,1.402702087650610,1.991387470759100,1.834196689601920,0.054794485952644,0.094639822117464,0.417261895191236,0.107399808144392,1.165668920879880,1.558287028856670,0.877600075064894,0.657392332275900,0.380429304433224,0.040100704596442,0.271516501350590,0.434364992750939,6.705132266558310,1.922167583236710,1.279608671473350,1.464332216372670,0.877135356848608,1.265120847431280,2.215180142659250,2.804995810900140,0.509283554449027,1.362335330161630,1.387467287501900,0.185525061096263,1.245736989229740,0.244209130038187,0.315263984283478,0.634376410588641,0.209861034059357,0.416156174098025,0.417938754350224,0.320555450419831,1.157188147180980,1.034632737218430,0.478432797718970,0.227180829185589,0.432424648836594,4.926229966113110,0.335167365562465,0.878520074761598,1.863074680553460,0.566137829478072,1.390226310953280,0.603462673779551,0.430867707550726,0.810979474023983,0.195394553159919,0.172047327740806,11.313582315007100,3.165130147431800,0.657639711278128,0.136502429345444,1.705151777927150,0.387052598085250,1.046154508228610,0.337642075372693,1.264751292289480,0.107053613552026,0.185254207332796,0.291551453692630,1.361633164323160,0.505141946987718,1.091702691041540,0.254437694664869,0.312491865669827,0.658709139353889,0.898483526912917,0.245110914669369,2.653905821867030,3.581026776637990,1.053825815787440,1.090297118263630,0.507442511312642,0.859561271594680,0.111010077707577,0.655511919596489,0.718978999113392,0.084060745431004,1.040774463281140,0.189041507760351,0.212424854267969,0.392070991847867,0.665561496416744,0.972246258770350,0.760787234075749,0.545499303364308,0.178159807341965,1.257177378895180,0.875641459434931,1.175291072064060,1.099469741435810,0.199250810003985,1.207087746426390,0.439951256190365,0.619471695481880,0.740207437209403
MCF7,DMSO,Insulin,30min,1.503016078043750,1.0,0.192397033884574,0.266832740508042,0.904791619584235,1.103141299313600,0.159513797309245,3.619381432891250,1.325026080821760,5.021102216795350,0.471467080639992,0.593337888306857,0.562258992817131,0.879001310191024,1.417268582229630,0.063827726577961,0.633330601506296,0.760179094095046,0.222531253580559,0.988211808225590,0.737888525116592,0.294473859161807,0.339052431255411,0.341452080348278,3.274106119608790,1.024102585453420,0.701917042027441,0.383502745164729,0.077552510084689,0.220690047832478,0.450911356222698,0.927690221007098,0.893151572341294,0.647349963546238,0.178629820053321,0.033027537521027,0.267684815272443,0.106067744753742,0.074335378931356,0.812524504840865,0.347118981640954,0.242549633532725,0.432709052128336,0.204158282826626,0.306247301694717,2.472052046277740,3.382999896244290,1.054404110644590,2.313610751772090,0.582803408018004,0.576908661541604,0.745887583910095,0.371496425346347,1.250966882582620,1.318889691963270,1.689645569818160,0.056296119114209,0.087460320102766,0.411820760087715,0.113705418731947,0.924516888272843,1.703344120406760,0.870000456385840,0.590776215514455,0.407981949179556,0.041325067146377,0.253115572897124,0.406799739902310,6.935398650760050,2.341618329481500,1.729692181809000,2.048120505552280,0.589685539300545,1.346022719966710,2.300701418377870,2.456899170857950,0.465333150146942,1.413650041814460,1.250526124489050,0.199290644898043,1.328974226451480,0.262242279094042,0.198851169735187,0.539924263003709,0.158840853691471,0.434857116061199,0.446747454420106,0.382917193545312,1.292373802956850,1.577613331086080,0.692505453164688,0.209496056429303,0.488456730080350,4.084587058470000,0.304688286489564,0.766184073863023,1.678216054222090,0.578548472148499,1.146314771147980,0.547552778984613,0.446985137798770,0.619413074155268,0.182450710714020,0.196892150952295,11.062182358597900,5.982997652294040,0.602822366739428,0.149638804474961,1.498399918148290,0.323346817020212,0.992055086811174,0.379723282537446,1.202481917889100,0.120771759441787,0.220369755804728,0.344720975172919,2.045283584496980,0.407032973126495,1.014902198305100,0.241728654592043,0.326889433759140,0.561648601526932,0.932978348973204,0.254564624730537,2.754309852393740,5.674903117899680,1.454727685049830,1.041710456316320,0.515094374760551,0.867556218492929,0.122001208254436,0.676086574448972,0.683085054287775,0.091611362479427,1.270097264991000,0.188076528312389,0.246008987150821,0.297990461121654,0.800253484577384,2.320774511366110,0.513766313748149,0.508853617328648,0.151813596158906,1.619342545904140,0.743658206310577,1.013771976802010,1.135954792276680,0.198661414218409,1.091551984080310,0.367455951861291,0.401029373403022,0.649804653218969
MCF7,DMSO,EGF,30min,1.201342217405040,1.0,0.195403562428501,0.281018962325953,0.826178005623463,1.193881199748190,0.150080555460858,2.355924589117100,1.324595336101310,4.091743234079480,0.166165088460897,0.414347581546264,0.351196185333230,0.944683579526541,1.457485233276280,0.051758740796399,0.558905446293412,0.736060485716257,0.232949011017375,1.097498597874180,0.798652047069998,0.298335470474731,0.383669453402567,0.329010130971690,2.986695860894990,1.040512232355020,0.700580987001506,0.450985624896771,0.068529684990626,0.212896080213271,0.447770183972429,0.961247493054375,0.780346157245240,0.573601438269935,0.172564568771904,0.035771309886034,0.307402489663271,0.079797619742286,0.063450379256964,0.848275052597715,0.355979118346304,0.228455568738432,0.373236434450407,0.204805085539098,0.275339792149530,2.060785594341640,3.622589605606860,1.079685730170140,2.316706089989480,0.635821979134893,0.602599475623262,0.695818377274954,0.379592645155446,1.332186039581310,1.612588161083630,1.716976320412110,0.056987967307728,0.098024878625720,0.426572535944580,0.112785928059988,1.106499263317490,1.400163724308030,0.865448697609670,0.656429594804611,0.388257144487690,0.042533108597565,0.256986009374099,0.444396366064508,6.228762381206710,2.055815352568770,1.294454426553290,1.583338900767730,0.866670355197288,1.296536969312240,2.273147671480080,2.568040429796230,0.516253029809708,1.455813947718300,1.361105320180200,0.193615909523647,1.237715225766850,0.248291041916642,0.296354778384297,0.603095697709353,0.207082524715091,0.443861641220927,0.457390663029541,0.334114952522255,1.187075165848770,1.081960786577120,0.559503208142414,0.234270574548835,0.452252026207468,4.445310522815590,0.345010310641763,0.849565236522893,1.713287584244410,0.588504247757717,1.271310744043680,0.610053853480958,0.458277123231406,0.694198866019567,0.199671075149541,0.173001528754317,12.716485947331000,3.565199173672430,0.653858348758668,0.138217043169190,1.605634363700110,0.380265618526484,0.999724113932938,0.331996153701554,1.263263060498590,0.100915570506521,0.188799084437859,0.318187253208936,1.521016646661680,0.505705537282867,0.960520137439870,0.247740916157660,0.333235538687375,0.647661448085815,1.023337923180550,0.245833683140225,2.578561619158910,3.202183542770930,1.025966808629490,1.019225174092210,0.536544114384769,0.873275398305098,0.110031959630712,0.705586359862710,0.791914546713761,0.093266838030024,1.118305041489850,0.185212388961367,0.225388061746619,0.352474587453000,0.629984152502881,2.210914420276830,0.702112324983763,0.551855166432191,0.170387304341754,1.217026550984540,0.880594514018102,1.156431517345320,1.064319115295350,0.202379498267443,1.216985460968380,0.415030171632228,0.556163199760724,0.755630404770865
MCF7,PD173074,,0min,0.789233644253208,1.0,0.192517976497680,0.250001474128395,0.810587915691178,1.324218405528940,0.153830564155025,1.498792999012150,1.496578097895520,4.413547234752690,0.077136995435502,0.272262052525470,0.298477882785792,0.863107907736207,1.712485477855750,0.047907963625506,0.624463150352685,0.688499533445405,0.228198761658855,1.357739076065540,0.789708235552375,0.272614549230834,0.278371914036242,0.354779634274984,2.914226557973980,1.144144494219850,0.910745174962466,0.377102077827752,0.084871378464579,0.200669078732743,0.438582854753017,1.315529497596740,0.732844916476078,0.353540987321705,0.168585809896854,0.028583247982511,0.362852818589282,0.082989404356145,0.065407322492375,0.740160428206982,0.330460263218362,0.235667241243798,0.397482512566290,0.219012799312143,0.277175311300032,1.938746321357460,6.047322063071610,1.036976116699750,1.801143086995230,0.697963181210654,0.669412974155098,0.778216780285951,0.367741224049263,1.335696045645470,1.441053942891240,1.834226003255740,0.049418763738890,0.077706554307018,0.423552582722543,0.116480467075791,1.365736310155080,1.335160577509780,0.906271205652769,0.634935505614019,0.326034008812612,0.031322706233079,0.280719015986007,0.503140960540106,8.397304766481510,1.982044810760430,1.190541102879890,1.429963655957830,0.704240208354160,1.385406392543310,2.192418910750170,3.017863522120060,0.508088212964243,1.558393647691440,1.508962656564860,0.209292205392843,1.305589401383230,0.261937191051453,0.258773587476987,0.702914813292706,0.227382358170259,0.414183344762114,0.430183404142494,0.227726710797132,1.037848016057450,0.774431164668937,0.358061704570684,0.251386067995649,0.508343058243052,5.343865047492930,0.372448442119938,1.048038763099380,2.045370249212030,0.751351067328798,1.625560565005230,0.602744977256361,0.465654537830039,0.812771879787620,0.175937602992213,0.204876527081403,14.295960149745900,2.802429997021960,0.616401931148729,0.152472263754132,2.023137061996310,0.395667793195549,1.088873014932240,0.330454053525177,1.264798142322190,0.100098659756416,0.177728557732788,0.185409233864028,1.355529928796730,0.490684219137534,1.146538212608750,0.245465940961602,0.311127385702987,0.649018984732743,0.902638280381856,0.238147662087720,1.937355663291150,4.220238029083840,1.363709701721840,1.078255153816460,0.555208491385730,0.967437906933162,0.129568133501598,0.750709488944903,0.474988599468638,0.090285574566113,0.835818093368656,0.178335854889644,0.178297100988123,0.341820481135102,0.554435632912564,1.914533885563820,0.700976446820310,0.634802977799950,0.187084736773232,0.967366675517212,1.014980338541710,1.614928793254420,0.989396496417213,0.224475151731796,1.514579548215480,0.375803484513670,0.615081128030457,0.675325649159185
MCF7,PD173074,,0min,0.865412563599223,1.0,0.191865939232836,0.251351586222950,0.695239616356018,1.282620378883480,0.157065629368575,1.860396667495370,1.445685405522870,4.315647361472920,0.073308070438312,0.276494117805034,0.303486338679937,0.840906133240710,1.785127055141360,0.047995231582916,0.636279504313827,0.619760871112074,0.209675984145391,1.268724043345840,0.771441825207747,0.277698356055830,0.346806028153743,0.341087243672349,3.019013593309210,1.229817796160020,0.886300051785676,0.364820109526389,0.096842366641949,0.208919458947297,0.451297006045772,1.207984538142670,0.768934883737240,0.312310846676152,0.167642024318670,0.029059754550259,0.333804451610126,0.071543133822884,0.068382214854942,0.731883555092907,0.324413235131354,0.239688493174010,0.401660682746121,0.202883198274632,0.285839227405766,2.128746098377530,5.652322335410810,1.022615308730140,2.076121396797530,0.692641279913686,0.633041670144930,0.755975020486169,0.371848900051259,1.405302212497330,1.481639614734580,1.889239659865840,0.049392374077020,0.078498542013552,0.391273381278694,0.129635909638925,1.317598496285480,1.425934498304430,0.844516520011093,0.628345955448695,0.334008262708687,0.033941652926296,0.272804580231689,0.487270256507186,7.734380070114070,2.152888529411000,1.210587022627610,1.280792893965240,0.693753727352379,1.476842054381500,2.290025823050510,3.059208420983340,0.531272463676463,1.666479677057380,1.512847733019360,0.203918104425610,1.281118046630950,0.266520451658856,0.272104885864678,0.747626479550120,0.238694579642595,0.410025429246208,0.461698578829364,0.242914197765840,1.113622249448690,0.925955340276738,0.390599472960384,0.231903171052477,0.471273997696788,5.547225531197050,0.340261507192089,0.980172126282446,1.993289957543140,0.712175852013582,1.630401105335630,0.618794073989753,0.449274188628502,0.777766477525109,0.173276522475171,0.191386498916949,13.732407954573400,2.310691753037220,0.675506900222305,0.147784179943057,2.067300301527960,0.400609149608117,1.158499093797340,0.343186088049035,1.242501118666740,0.113501752835578,0.178457455474892,0.187360005926138,1.254818996945450,0.475140693400578,1.146490485000620,0.263012546951131,0.307751211610648,0.631032768778136,1.001785427527390,0.228957049001652,1.944630039676680,3.434242368229360,1.206924794952300,1.093853116380190,0.540234556027386,0.964482306777423,0.116614727482676,0.656506604857110,0.491707369079500,0.080818609756953,0.985407241436008,0.187529732649529,0.197017441060501,0.329038135879697,0.584075635921629,1.937226857688350,0.607420999911740,0.611526545977413,0.166207397855578,1.155950685473510,1.001864230796260,1.484868397210990,0.969697768239718,0.204145859579446,1.550756517965870,0.376461707662450,0.588930297806117,0.580077408452779
MCF7,GSK690693_GSK1120212,,0min,1.126449811080120,1.0,0.195388485797333,0.256973352289781,0.718623792801985,1.199043544955520,0.149763629098210,2.019663886922760,1.468467686061880,4.080467368970170,0.828399635688476,0.910862728458369,0.251935802607411,0.830449627880476,1.612880841576880,0.054517978888218,0.667748993874976,0.632378142414861,0.214631410135994,1.201817436342630,0.766063722018657,0.274436755979675,0.333752934601711,0.328108843689124,3.050121824276150,1.060397282577520,0.899182807998915,0.374414385458511,0.072538559601013,0.209326869237342,0.461175173434070,0.985702827332652,0.761758797763947,0.417424554294617,0.171399309461876,0.030115539268291,0.326289409954160,0.079219393439739,0.074130500502597,0.740394749347379,0.350077762673687,0.246824831464953,0.388347427456049,0.218925462910382,0.276019473243594,2.208382341326770,4.050581838513460,1.126246750260360,1.919007455067240,0.692344412974481,0.660715373690089,0.780481021843310,0.410268872042931,1.289712065771410,1.608232368615080,1.728147838094280,0.054039116954452,0.085020542524190,0.436245667071187,0.112453160220464,1.112036801595790,1.396917392038780,0.899026587475778,0.641179889846808,0.355709317510301,0.033979537995533,0.268220188767891,0.468695090233167,6.940432555879780,1.961110280915430,1.192833357536420,1.310177502737390,0.764365329947045,1.426295069746590,2.241958263742160,2.811766316437490,0.490226062178218,1.640979332984970,1.468042068787220,0.210134675681689,1.329778262998770,0.252759028899077,0.058235877450416,0.689171852785153,0.149450965685040,0.420407297801638,0.476004765504163,0.281621616025389,1.124379997039780,0.983688044289999,0.457028281568629,0.257957841919692,0.491803740311382,5.149039777077380,0.368745050308982,0.962163353786389,1.753774503597900,0.703375432845592,1.547347691618460,0.622582652348871,0.483955349104857,0.727342644655837,0.183057375901518,0.186654386988868,12.157397948052401,2.394173150662210,0.621197579425610,0.141922816632901,1.924127195215620,0.396442472632400,1.004187713313540,0.349931685966160,1.126766687946770,0.119755097584145,0.212938511893992,0.212033740190704,1.188870511445940,0.464609998025761,1.162337090018900,0.258910895144728,0.335382756632710,0.655481164700164,0.919971787464024,0.239807215465798,1.844371258760680,3.100904284895580,1.099841549304830,1.076895986729060,0.559909316657249,0.947955073562645,0.115574927461571,0.595444414149804,0.568163191759147,0.079777222119676,0.999978428249170,0.192423807435352,0.211597929124666,0.322010283521616,0.631128441009620,1.776376706033340,0.700161932935561,0.625613386150940,0.168274899622599,1.151204922582850,0.959390615858258,1.485365348965560,0.995143538190485,0.210474234724577,1.338805870513110,0.358113427108148,0.591161992348393,0.574574463985669
MCF7,GSK690693_GSK1120212,,0min,1.010387092274100,1.0,0.186445139047295,0.243999203276323,0.720575592852718,1.173522391110000,0.156198359348072,1.912967324468300,1.436671903227280,4.223741479662940,0.740904178944096,0.857434119010437,0.238096929876909,0.828772073244263,1.651220074218100,0.049409384084225,0.629747122556071,0.617807812199045,0.216803609064856,1.199258015484810,0.805971885788197,0.281676177054844,0.354195721700072,0.330744598142519,2.892753912816810,1.093009117954230,0.865809707978704,0.384678538539370,0.074783249292505,0.214917064221976,0.449799365186622,1.063968566577940,0.777549114456220,0.415417702755581,0.176707491852445,0.034937856084532,0.333179806987603,0.071433502359401,0.068455792415487,0.752008183670438,0.352841556328606,0.254131715996814,0.392567908852357,0.210486148249414,0.268572877877902,2.205083915278520,4.763458553321220,1.141089889128480,1.733116591869620,0.692583474844291,0.649372724680063,0.797715871322818,0.408875194617112,1.381351726224620,1.656958716709450,1.795292587415020,0.057541969522756,0.078874300846662,0.421511766338258,0.103130311135135,1.166106351963250,1.401912704443000,0.866731272267969,0.643277137391333,0.347325212156712,0.035736036911201,0.281499140434909,0.478433447657914,7.518294294946540,2.001849791901120,1.160266548321300,1.342720312694550,0.786709118759310,1.326570367706750,2.148888488002170,3.014398905255370,0.491439132250450,1.559644966479440,1.402007002528430,0.202754180634319,1.385926444499370,0.252742464516321,0.062001880808774,0.706325515129497,0.151555172983574,0.430237373194342,0.473308463513306,0.263857885738220,1.120711175317180,0.900383176164100,0.428717062179695,0.263891018767452,0.477965113083486,5.381562603851220,0.345220683376779,0.947674348705177,1.912119501558950,0.722810213497295,1.663368023515760,0.617201591497963,0.446793790961536,0.764386886895498,0.179324008004554,0.178192229000297,13.876366142176300,2.465868054687050,0.656025388993218,0.137447961281134,1.982589287219270,0.403650464814947,1.056792238576000,0.327029494052883,1.193364859421110,0.111773713519303,0.194126494181617,0.206832365955292,1.275288041972660,0.487901804817054,1.135932208152930,0.251225998601860,0.339392188034435,0.672677580616676,0.923596927020844,0.236310569762379,1.968107045509790,3.583897227794460,1.130457268613170,1.088299839641030,0.536919598970670,0.924025598171624,0.109312692368534,0.595838124959151,0.557709402587260,0.077319414879769,1.053491211684240,0.191675221497451,0.205645496768707,0.300483296603542,0.593062341956702,1.637574279615570,0.693839933321449,0.614066139939125,0.177571638032524,1.136825205400770,0.999290269719790,1.351577442062170,0.977162580472208,0.207013124132015,1.389958656156010,0.334444879702622,0.598567443177405,0.590321674764363
MCF7,GSK690693,IGF1,30min,1.590375801715080,1.0,0.184598142868278,0.238931875633862,0.835437075096693,1.118769113428570,0.145278361132187,3.025016452747510,1.292619361299950,2.745556055995530,5.629674172186420,5.588214679531870,0.401835406116290,0.998528889186650,1.346517989201870,0.048691867631051,0.615574798804223,0.828085687684610,0.210628202065097,0.959296995809330,0.753157034174279,0.269231855930837,0.352328666848954,0.313947150504479,3.238755604856100,1.443980577428750,0.648475006371504,0.403511528345035,0.063715304875184,0.211927307864688,0.440332867333789,0.976273709100688,0.870680740351013,0.671780927637253,0.164378394823789,0.033088880712060,0.345687960780035,0.091189961972724,0.062503474456773,0.851071796513706,0.379177928200286,0.239061732829588,0.397802086978220,0.198917584026626,0.267165949684501,2.337973447312570,2.991643959829800,1.225585501053030,2.128664290982360,0.606901326522629,0.540369020507484,0.677376224018596,0.377415294656329,1.139371608649910,1.659447387888530,1.613823252700470,0.055997139148356,0.075662889979414,0.410297789870818,0.113729005828776,1.059319268490990,1.612176246645520,0.954059089416793,0.673188543616947,0.451731975661510,0.035672916604729,0.262474095291185,0.465966910792100,6.012729424499690,2.026921706342530,1.900956545083340,2.106350511734070,0.708952386091244,1.479292080456170,2.616529239561780,2.410979929463620,0.463678320038896,1.392742030883250,1.298496967783120,0.199362266880619,1.321986600630580,0.238709909349544,0.310918015475897,0.627161594992867,0.203758436419564,0.454382710933901,0.409738267036621,0.385090792280089,1.401323472905880,1.685312602027810,0.745628105705340,0.241388632470527,0.429619041900666,5.078164845851640,0.309298482663202,0.744965119074918,1.703418564567950,0.559185973905508,1.304118671440500,0.600116754218133,0.440835695782259,0.735210344141548,0.179724154910303,0.157240401857989,10.654577426301900,7.385540672476030,0.636402340269630,0.126143052486911,1.429510538866610,0.354708196475990,1.054495167833630,0.364256043049169,1.172819150583220,0.112677540704366,0.200208362447790,0.323497715912464,1.958238662997930,0.527468422918878,1.135035143858250,0.246928369211314,0.310096775200520,0.731119854200649,0.922904299821496,0.254807152322090,2.816395305755170,4.766283559643020,1.679817383471930,0.947492048466344,0.490424294957297,0.843043285892206,0.106232342100932,0.694222636071132,0.721912645762421,0.089484257809239,1.183261917897540,0.192187847106472,0.237939573978760,0.308523482767941,0.699630914556929,1.762729551906110,0.801605972137778,0.557336549552961,0.154776291752090,1.518042034103670,0.812102957332304,1.406677741910150,1.048001713041170,0.192753157869148,1.137999078231580,0.405758653756725,0.544329150528309,0.760553774772319
MCF7,GSK690693,FGF1,30min,1.469283996223840,1.0,0.183835664825748,0.241108980446027,0.767535793515576,1.165257712978410,0.143464062959861,2.285560859503200,1.291236795911900,3.652393776262880,1.930548201041720,2.001140209977960,0.246061656898120,0.824081758225427,1.239325611220750,0.046531351802118,0.592857782224635,0.891819315817241,0.196045724670244,1.114182060412560,0.786435644024436,0.282609733905861,0.361594600813060,0.309921560051847,2.909381781123240,1.301611819919860,0.622785041940702,0.483536209340614,0.067366517997756,0.202460006892557,0.426650769833170,1.026798865692210,0.765362003059969,0.664697991322703,0.159492157521391,0.032051706079148,0.358634462858627,0.071585174698947,0.058097455777697,0.889371443928506,0.385164485520713,0.210908636776137,0.360215613532944,0.185635772859337,0.251601505903342,2.188066950303610,3.219844703411130,1.249672506943070,1.990605250949860,0.631576902952245,0.550188654566715,0.716678199029174,0.361685224170716,1.235518925883340,1.870842672830300,1.643490303105000,0.053457052951813,0.074779589316475,0.415818729778409,0.103044461507480,1.339753198465350,1.526642670662970,0.935505617898554,0.658632000635523,0.400012515152412,0.034333931894746,0.281504353349280,0.472804575533641,5.383315486590350,1.876809868380480,1.729312665064160,1.977986315893130,0.815204699372597,1.369348372066160,2.279800642579290,2.589576372179400,0.499596561711325,1.295371024175560,1.363914100678410,0.192987332587863,1.252091487225560,0.227286426168543,0.695618194056786,0.599885551984463,0.385409693399595,0.425168770868953,0.395626456864103,0.337853684615187,1.233064690649890,1.183165946756440,0.558563615414307,0.234142714143970,0.391136333989695,4.710646137739970,0.307714753345724,0.810166303824026,1.729809273869430,0.564841080707560,1.423187236453100,0.631887460786690,0.425461641196860,0.721952836943410,0.198356683800740,0.164395358988109,10.254189599000300,5.764403642405230,0.893339356619026,0.123495046844144,1.537713991916380,0.385290188299232,1.025896736581710,0.336925922258026,1.043348333599230,0.115025929305899,0.180487780376788,0.316245716348680,1.719255333651190,0.519070087269815,1.073916291686400,0.237132967858406,0.303942492306006,0.711507176911067,0.980482992214696,0.246843578588271,3.140353293746060,4.200488348512470,1.342990160934880,1.038383934867000,0.484696788374227,0.859850919127800,0.099816884509003,0.599069809647010,0.631171721802043,0.082696909109873,1.085800651992310,0.189768389162036,0.216486601170919,0.348427596251840,0.627787123048903,1.741398478909310,0.839394957861502,0.553746925718990,0.171123187063048,1.320849170982480,0.845981581191640,1.369010571639480,1.043897629688410,0.187703780201282,1.140651639018620,0.453076965273383,0.637659383623108,1.017271624263660
