BT549,GSK690693,HGF,2hr,0.766247009731554,1.0,0.712313004326507,0.942366770462290,5.772956426709040,1.568860942349490,4.966271558944310,6.619231169124260,2.169412934250210,0.473610616218088,6.285128195903640,0.476099429471610,4.792871916223830,11.107201377271201,6.404802216771480,0.618304978519844,1.136905297705570,1.001765240212370,6.817650396547310,0.415359880406398,1.157006209459940,2.249775387433450,1.466087711630170,1.057493944550350,1.976977564866510,0.195112921281284,0.942820274683041,0.689214083956368,4.409149393841830,1.155897794546070,0.706307481428785,0.554796791409305,1.144891350693110,2.995392817313420,1.981223831870360,2.689039984020940,0.105018269495282,0.921060162898674,5.369579671937360,0.362498968035112,0.229440593665963,2.061847064495820,1.184641050009460,1.121218306607920,0.959842860464552,0.991224665709705,1.930116326541410,0.217687243826928,1.152554508180510,6.367574628796180,0.615981010048508,1.605493927320000,1.815952318399140,1.493231222790300,0.087421817552912,1.330148258963480,2.413131991696180,0.965218615486807,0.363702370548391,1.555168706606150,3.113875918531920,5.024600483572280,0.035046351078332,1.170963760337170,5.014207960733750,1.512205634543780,0.254570739049389,0.176800318543902,0.309193983592485,2.624262650882830,3.411618143100460,1.908046328378300,0.362600862828590,0.643383339219020,0.231576934937512,0.890372537459101,0.438013668893654,0.109343174108266,0.183909668110372,0.716700510461305,0.769822822774624,0.981154510245178,0.087351561614956,0.560853785341761,1.107406325115000,0.180594634166899,1.373333770725660,1.382481713063140,1.284075038807430,1.637252209701590,3.278442136976540,1.276498653708010,1.352140844246120,0.521931983282338,0.750240815343380,0.260146370633328,1.585607951164180,6.104923386034190,1.451165824300130,1.640522974647210,0.434166002004368,1.125089148199190,0.668653377746526,0.534039508101348,1.192889788561220,0.991536169266160,0.841321918816844,1.103430941619140,1.124511635643040,2.479782140396900,1.745009645803000,1.214223382824310,0.180685538373588,1.032685456871850,0.985000209938072,0.412210607367444,0.952006075185152,1.500247003351870,1.601841879771020,3.903715505475800,0.445970281748123,1.789233069323980,0.170911246858776,5.501618004951190,0.091788687713205,0.236666509866396,1.243229062996940,1.029613673542170,1.927114616073670,0.890797919135520,6.412497179552680,1.715316456842040,2.660728430845210,5.531237010859470,1.445475216475800,0.404021997652824,1.261054142540680,1.657054230135820,1.812539368815410,0.648671989205279,0.685662088915098,0.630780695803115,1.699159170926080,0.962964651137662,0.659206639364400,0.970868985923896,0.119507723904979,1.546572927418690,0.627297393490073,0.908441381870758,0.593852622458695,1.730962074102730,2.906197527971810,0.624238205611773,3.209954965872470,0.634036167190060,0.025464059708542,0.541284967049576,2.285595302339480,4.121162120270260,1.313355991915790,1.975316586201200
BT549,GSK690693,Serum,2hr,0.751482395283200,1.0,0.650831597963091,0.820016900986217,5.862407144938040,1.488926604234330,6.386392561666700,7.838353710286940,2.252846068144120,0.463780421141133,7.080647334111870,0.469589754061539,5.394457078187080,11.423580639252700,6.723248912086840,0.595337118256787,1.084905018533960,0.990234028284117,7.636062615582640,0.411551503252453,1.132867794638280,2.275933194574770,1.365168786513910,0.910680400328581,1.940287197177830,0.192952744403754,0.917744033973448,0.686827443323668,4.322833353135210,1.114172369414330,0.697219940790184,0.561505612372154,1.049047327984540,2.678189734220670,1.977911618603630,2.283548002363630,0.105956636888317,0.832840401827371,5.713676074492010,0.349435994875494,0.230677764555279,1.877736213583980,1.215680922390730,1.037842436563890,0.940936508588673,0.920426004892590,1.827863862466240,0.203724853714342,1.149978005055800,7.610323239843920,0.609933288216015,1.577570288586890,1.618082892072760,1.460154146858360,0.091121811219358,1.323028257089550,2.348050733955420,0.948252741658585,0.308875035796457,1.442378009647840,3.199631576890860,5.624700289765340,0.029353805268529,1.206076909042310,5.624574700890010,1.440160216272590,0.244996779963305,0.171046367705944,0.300103783542590,2.540938430509830,3.505289483698070,1.828774584497410,0.314216937329976,0.591081629358574,0.218789543345603,0.867435888842655,0.450512077460937,0.108817945145122,0.179756084000130,0.888613217601814,0.694723793456865,0.847826201586948,0.085360969781593,0.393491690114773,1.110080235463220,0.126401038861931,1.329685606954110,1.355655361264490,1.188187910651380,1.629491762460000,3.363525488589270,1.322909402232490,1.378503039953500,0.530053385328872,0.741289718006362,0.332469308414817,1.608254031156480,6.392971245527160,1.345092486658850,1.614232018924390,0.446360957302681,1.133437579875470,0.678095826302745,0.529367811909124,1.488831726174780,0.956716856641748,0.796379610040134,1.294787312473090,1.064296257160120,2.124457547407690,1.669344228928290,1.194674695085460,0.176074801800648,0.999654883267330,0.925527506756221,0.379572804342663,0.924645931480475,1.472503737464120,1.540398944680660,4.413734812905090,0.442382450920252,1.684746798006890,0.179327436764384,6.911332451397700,0.086799516030871,0.230681713642255,1.221449384241230,1.006385310073330,1.918459021131840,0.796570764189121,7.475836576921090,1.666852623820310,3.041287362391960,9.352165773615290,1.774311921750540,0.372857271595645,1.196715894451470,1.592983304835530,1.793595126063690,0.631754445350190,0.634547183562498,0.607066088555197,1.580539472728790,1.059690638322730,0.618084894324062,0.936218071227761,0.115824189729322,1.683129618947980,0.630455739313274,0.869567880306900,0.578455937133006,1.686796424746340,2.777532088247800,0.582319049937785,3.233532027045540,0.634119290549721,0.023401748426665,0.497912615377614,2.346359640660500,2.942065469012610,1.037605289197280,2.095539160069890
BT549,DMSO,HGF,2hr,0.609745375687773,1.0,0.694809202000487,0.804935034870449,5.622052193068060,1.508633804338650,4.901163670550450,6.073608721904960,2.352290738128910,0.411173909500085,6.456332200873780,0.477452417354925,4.573275473572870,8.705424185831420,5.500237899334560,0.642960708655843,1.085005032498920,0.904180983832686,6.458739164122760,0.366183683373462,1.145170496539930,2.334951993065900,1.766368301214310,0.874961060396504,1.852989804275330,0.180687297659532,0.838786505937226,0.723112001615141,4.342142503850360,1.138888192666680,0.750223401422727,0.549840286084935,1.215190195757400,3.114191240739080,2.082499791620220,2.636963677682870,0.107718549265433,0.843676447550065,4.517728430866800,0.358133496941455,0.197156255253221,1.987027061936190,0.942619681884947,1.080155113986290,0.939485678316876,0.928137792854653,2.014806649170830,0.220944865986701,1.305888468292240,5.994123655755590,0.521680684970864,1.354597114988340,1.675581687616840,1.440322966394240,0.088733233731164,1.325040971860540,2.362832107284130,0.965177708031525,0.358841392202861,1.440028976624520,3.094978786993490,4.965260356110870,0.032841523352441,1.243086959785720,5.086122952189790,1.433855485778250,0.227099619700403,0.156857509146504,0.287867363735340,2.582018163049890,4.628191494771440,2.603373219407380,0.325091468453261,0.607442527471442,0.231312571443588,0.917996174186511,0.378396035932450,0.114612343384009,0.177959621369056,0.755726937124101,0.642975019163278,0.876923842247707,0.086960853913757,0.652374713886032,1.029027327050330,0.166522526917553,1.304061887822400,1.464682320769350,1.201601990820390,1.565403050348670,3.324319251579210,1.449449821122100,1.505059576774450,0.504491324122972,0.642837053023890,0.259090326254679,1.681865041138220,5.611716085271240,1.332791309975530,1.837954625111270,0.475583865367142,1.004231953843880,0.721593174906981,0.545256806810397,1.328732940506230,0.976855917647000,0.811660778269976,1.336088600794400,1.130541825689070,2.079328283426820,1.696779115844570,1.195147272001750,0.146755498927269,1.050282586545260,0.839374891538147,0.351776062459785,0.965851871470012,1.424508437819260,1.493796778696960,3.962192033388790,0.430272801174924,1.759820057661710,0.172275561079575,6.617169960078040,0.078219744955564,0.236749593587982,1.268689631992720,1.017532189884970,2.023006056739620,0.847740710359577,6.824196396656530,1.723063906191570,2.992615143570540,8.502060359225521,1.913669147590220,0.443394396559341,1.156921580119770,1.698825604664110,1.568207825598650,0.594368455645090,0.688293930049195,0.648557065331490,1.667700860395440,0.985886436415747,0.611378641726503,0.968395261555720,0.121523116188871,1.649010022373070,0.619914571603272,0.861642874122291,0.567815656805243,1.662930377696340,2.744196212572880,0.562452217160557,3.379166625964400,0.703227120943550,0.026491365013881,0.512840321645531,2.648873106054160,4.006790260003810,1.118850626344480,2.054860825345530
BT549,DMSO,Serum,2hr,0.607076903416108,1.0,0.662080169515295,0.764728487841699,7.051444341468870,1.771346944343910,6.194664701719130,8.372525470300840,2.340105590633370,0.404112617663801,6.459127008433450,0.453495595752168,4.653732031814200,6.759099029567000,3.781741542480060,0.648008926915496,1.059279090851730,0.923084015741910,7.890360501392960,0.391148041597342,1.089149498800180,2.214879833719190,1.673873728446510,0.876017958557730,1.983144667371060,0.198958404545362,0.842136277174697,0.694093829618581,4.240379702162890,1.147822369374990,0.732966764056252,0.519519417695706,1.111859956413190,2.808824935128060,2.008365295780820,2.088534282231470,0.096824358951164,0.871598277117006,4.286012931408520,0.321369021758636,0.187240073267167,1.890969828961470,1.072617181965930,0.897250001025435,0.914350392828278,0.876185398577931,2.036783035080450,0.206772853800643,1.273421345804830,7.159495884485520,0.509765062207837,1.364045190025080,1.634396389084610,1.373053874687980,0.095293591665925,1.340113713526630,2.268697826710120,0.940869564439831,0.307470301533694,1.327852304059150,3.359427740042870,5.320621804305000,0.026659516274436,1.296691545439960,5.095609292780650,1.469592754612220,0.253564435830879,0.158787218452892,0.295858608371102,2.460388829100110,4.276135979086810,2.366623176987480,0.303934406324206,0.521565958385432,0.221034213889467,0.864085196738463,0.454589553306927,0.092957882809505,0.186989070312309,0.863247459736029,0.620235958209775,0.869777580200887,0.084012819926819,0.401166283131496,1.026435453589430,0.132737040800115,1.434188251731410,1.421778571886560,1.062296399528030,1.534270030768000,3.109736015869800,1.414478263509550,1.407712388080820,0.502726502615510,0.704285119327842,0.325146759528598,1.832612413481480,5.863431247019940,1.350411846064180,1.786132480768800,0.486862037892188,0.989807516335856,0.741875805249260,0.532308797765912,1.601607848203990,0.945442301299236,0.829480992723123,1.498040588012570,1.065525050141680,2.207088672460990,1.671823592110690,1.132609345268650,0.147681731557586,0.986317621253336,0.930835301090010,0.411122221160022,0.943125959047467,1.451964871776550,1.396550379608790,3.677209999333430,0.423535444487226,1.657269561566890,0.170503306686975,7.811472369354050,0.095518632717412,0.239667327135619,1.164387037415000,1.026931074940580,2.031486464035060,0.837144155316191,6.616103064806110,1.633118679238120,2.761035766618470,9.995818777206321,2.133998162332270,0.388893055238403,1.109053559945720,1.552840464348840,1.656273036705280,0.592575236016766,0.623256881849901,0.563222570969901,1.541630687148230,0.994759635765378,0.577309182541659,0.951457913178957,0.122290002480667,1.720830198672340,0.643213246336140,0.829474381371692,0.535235856686375,1.610933037248490,2.675406624677400,0.563255783729301,3.086838331172900,0.626289081481739,0.023355382154847,0.535988755487774,2.663039394911530,2.943331108842660,1.160032730512530,2.183379161534450
BT549,GSK690693,Insulin,4hr,0.765714675503160,1.0,0.703868215974152,0.934654228027439,5.951739966379060,2.022575241282180,5.254471169269840,7.120482303485370,2.556180365022870,0.353271645360651,6.385848910017560,0.457942947970984,5.107504485527940,9.786148342906040,5.627123671642850,0.580119972599887,1.132198158272870,1.021667575790040,7.216059242840190,0.414631207470237,1.054190424588520,2.402567668135110,1.161826912575450,0.988874590139156,1.904194284462890,0.186899450812089,0.976293569060910,0.663103822197106,5.280632155534850,1.143985759194910,0.711098121859442,0.517936590561730,1.043506453633810,1.976871593830760,1.961079192775010,2.083811048689500,0.107030151267426,1.008607339655990,17.211590452601801,0.271273334618630,0.226853247378827,1.953413932837560,1.167678530031360,1.170303861085510,0.937560203948072,0.993423959220467,2.082822342801280,0.249164959142664,1.026898962765670,6.202537334111520,0.647377998618707,1.423993013403890,1.581703025087430,1.613616216558330,0.103844077284512,1.933302785607620,2.465965506934900,0.995450996733270,0.291137919528766,1.461702453612030,2.879721112082650,5.191368678039300,0.037104499422428,1.219146177741250,4.921956655501390,1.446705373465720,0.242931464974459,0.175080728231578,0.305856617787504,2.561789140253710,3.192503657966510,1.843009842932550,0.412988303814746,0.582999060226187,0.274044936205364,0.884381877310403,0.282670063868750,0.109962174449742,0.180138575100595,0.702316045353777,0.785165209030974,0.813788764918625,0.105285883420203,0.234958977242601,1.109327767214670,0.121241135819656,1.420759460482260,1.182058472797020,1.291179635734460,1.861745890405790,3.506521152777770,1.315351062411660,1.553846810028610,0.497952750091574,0.676236091157977,0.287321553457411,1.543013687918180,7.140994707378130,1.553442427049070,1.730842720727380,0.436677762823782,1.093682549778380,0.601305618897695,0.507465600855248,1.069495168425250,1.027742103322140,0.862542587591858,0.909817374665459,1.122583026496900,2.449641397690750,1.681783405568690,1.025155511683780,0.180198381949211,1.059302909866180,0.980855640823060,0.394875097133587,0.964090424503540,1.549800947132900,1.582988120637090,3.823706878371330,0.461054321054505,1.355307340540560,0.156864501726422,5.831458744379100,0.089241021884356,0.242989567210123,1.199329249174190,0.934206122956588,1.978235522376540,0.730888359597473,7.151111078696910,1.728443303450980,2.315912510651010,2.732293172890070,0.992855545684930,0.406512298228054,1.234792736785330,1.596647920766260,1.154550214336340,0.614105167031828,0.940889925236346,0.594520143804294,1.598789676113980,0.852902587100132,0.655405365613414,0.939610783651334,0.118790835397787,1.605951447772660,0.938886875361851,0.855816649905770,0.618934939081102,2.315160720246930,2.775932181398790,0.624851173064208,3.242067659147300,0.633440161301765,0.026505696764585,0.528071410521414,2.350156974081350,4.370475678838370,1.025554831571160,1.618688850599410
BT549,GSK690693,EGF,4hr,0.702000978493816,1.0,0.705499117572585,0.855945642066099,6.387126036901780,1.883607322781520,6.133263765355560,8.508018541927511,2.423193899894680,0.330734856410346,7.058004869328870,0.429575346936540,5.054815561303960,10.756859132222200,6.249762032637650,0.557533750345088,1.048602890237160,0.936154142462618,7.642958153825910,0.404821870385296,1.021745827212380,2.302195513772540,1.361293338250750,0.885024602854407,1.750184257516290,0.183090880628813,1.001558032433140,0.654457705356385,5.854368066556460,1.089701852139900,0.663805711800845,0.455087308630860,0.920885396599545,2.448562158635050,1.870969470249680,2.141526851328790,0.108789880213472,1.138027166482850,17.263804152816800,0.227157354679149,0.226664806716234,1.908412603700820,1.148159150001780,1.083971191853960,0.911833152215125,0.930494381033110,1.937539076935050,0.247430834341694,1.093319233273650,7.197941501869970,0.607295480351924,1.315705218053170,1.500842663824850,1.499818679201740,0.096382494492635,1.940369244240170,2.285557444156500,1.046450974150070,1.200427670592350,1.620256263808960,2.856464999234970,5.116054313749640,0.032672729517327,1.197984757708720,5.027864693463960,1.421813235002330,0.220129499336875,0.174133168355757,0.300028368999959,2.375942291546670,3.115374392041860,1.822213267276630,0.434196579663192,0.940681521910302,0.252377522855723,0.811489209593181,0.342978478623149,0.104748978523668,0.177516281750023,0.744716981586547,0.711645867068707,0.766946239180630,0.111513817040126,0.458104075038198,1.048486549123810,0.152518481900939,1.330243269829490,1.521387167473700,1.199985665747970,1.847306719307280,3.328719139821950,1.367515888832230,1.562843863376140,0.435124939490067,0.595332512441068,0.302945289723947,1.362735334566230,8.388452525059361,1.402977827970570,1.663355026628350,0.426024616748847,1.144272811145680,0.623072429158342,0.454045149330293,1.169037110665790,1.043605070946020,0.819359788229649,1.073672494163630,1.089582527337650,2.376052415869910,1.592745238401850,1.177377825376070,0.151679508589777,1.043181691315130,0.875755375390310,0.477559985935235,0.939516465824119,1.423295250208280,1.572568407523310,4.013530322858140,0.431061550942697,1.577050059328970,0.163211620494263,6.279823021058820,0.076276951312198,0.228397332826057,1.171137938223050,0.936264053152430,1.877718751544230,0.828059082379837,7.718800912157080,1.530112673831010,2.582514285277250,5.778531586792160,2.052224853365060,0.419948169666911,1.174312809123390,1.519421833462510,1.764758111452850,0.580517934490098,0.880932818784662,0.784818445971874,1.474189418809480,0.919628350416624,0.640150715797110,0.824691300709124,0.110925977947201,1.748385435705750,0.990027321458921,0.834528110347172,0.544267412380900,2.058437412143620,2.475161065631550,0.647562978465596,3.285019946224680,0.627632426303965,0.027475125140529,0.513924831234665,2.454618813081070,4.973492111730640,1.018454725099490,1.927010984519320
BT549,DMSO,Insulin,4hr,0.740943189622650,1.0,0.675069757434882,0.954410484009360,6.781117541580120,1.778769766778100,6.814249727017980,7.879700946271540,2.249210369047050,0.270449751865910,7.316377615753050,0.443761751199687,5.772394925456700,7.334125447123070,3.866883569272020,0.562115267360809,1.033744554700760,0.801441363864766,7.558781080135480,0.412983865632923,1.129410528876330,2.205476453799610,1.353768443465590,1.036169838885620,1.759961682239740,0.185253282755526,0.904904943999142,0.647482736214557,5.424843976623440,1.035957894263170,0.651450131096630,0.509290258016941,0.986335918404642,2.299449506429190,1.886204780068150,1.867514890062550,0.100269878538952,1.097643584969370,25.036677957810600,0.279183198187314,0.213120497875620,1.904126492297600,1.223578902777450,1.110199607337750,0.905606488495671,0.973610830553340,1.837586801841520,0.226517583116130,1.066409751507730,6.548002882723020,0.592793815691688,1.388951437798750,1.583422953292610,1.412827057574520,0.069176368073627,2.087010746014420,2.411115761944020,0.928589609469046,0.291788831110672,1.346606631775300,2.600034464624100,5.788439841556220,0.030440355461227,1.091079913290520,5.027819456026310,1.287359020902140,0.235232668340608,0.178464415593377,0.289140813677732,2.269102004535270,4.406994942445430,2.514267018368770,0.392345722868017,0.571195742021887,0.259908453451986,0.782883149528535,0.346872045178550,0.096770097713222,0.170538681037949,0.700302636932387,0.807463979156164,0.821704450588438,0.099499254530903,0.363085561985147,1.060931254822970,0.131506260190400,1.374134645912030,1.363314002273810,1.084801611652480,1.685782915366270,3.217459048204820,1.342227583737320,1.325115920950010,0.529471449666294,0.668256392764455,0.326825661329879,1.556285567394560,7.126729727449570,1.287579979698690,1.481516565646230,0.417978043414104,1.084247614411380,0.634604711734255,0.464656924570674,1.038293308741810,1.059454090815850,0.758206640978789,1.204986518007390,1.071701554735110,2.400604842876570,1.567059035235420,0.998828020870514,0.186869654623188,0.962901509142164,1.021961870335730,0.377866891995035,0.882326046818940,1.461380067506670,1.495660581831460,3.540784149457070,0.412540042195319,1.375601591355990,0.157036735885463,8.121761841159010,0.071378628878102,0.228472216924183,1.103021887523190,0.925331845148092,1.811233214751560,0.788262949660707,7.682917835642350,1.577331563236390,2.754987272703920,6.012040091508950,1.737023132424480,0.375532310872143,1.071134636945150,1.373436114558490,1.725081741008560,0.603137563321800,0.746354605519228,0.583434613948811,1.594804646689870,0.838404505527089,0.649695153327669,0.866182593519445,0.107411882554721,1.559906537494130,1.036255785876470,0.821463869169440,0.570347534311325,2.830318923979230,2.271790467625370,0.640467021343790,3.113878536167010,0.615949341883709,0.023614300417261,0.498942963173834,2.158945082850380,4.104909060014710,1.267877866725740,1.866250505263240
BT549,DMSO,EGF,4hr,0.631897472501075,1.0,0.642575569250179,0.878936027186732,7.137997863849240,1.617559942457850,6.662842402382340,8.048038706135010,2.315284983439920,0.272302300826164,7.094625677398530,0.445534643986841,5.479884484583680,7.660121076250940,4.156924086060130,0.621241969829451,1.013513629970940,0.869802016534905,8.339695742027280,0.428665538675378,1.035558759213090,2.246645221522000,1.490284503757180,0.998962415346993,1.804123482487090,0.188952636438384,0.945017161913272,0.625736062287514,5.687596162511730,1.052308203378830,0.634082498671145,0.453323077995629,1.051090184116300,2.571137878822300,1.885350783573100,2.048883535417840,0.091886052741013,1.202370575981850,21.801821958421399,0.273177622735120,0.179507075710919,1.960197354639190,1.086114739526430,1.179898736860260,0.928893840659508,0.992722363880890,1.823714576335520,0.234811072384293,1.288012889203250,6.734151534606950,0.521433901309118,1.312515074611230,1.514004066857950,1.325910859303510,0.072891346210570,2.301859838471320,2.381647096038260,1.110598726426000,1.119077704957510,1.660717336861440,2.639461750778790,5.297761078360100,0.028332405925720,1.177823445286620,5.382899852541900,1.294460895736230,0.225944167284137,0.148207817624648,0.309452485910175,2.351805716644800,4.754664196214680,2.497522552674660,0.362989618445028,0.953329297409343,0.247175132486322,0.810120766919541,0.389299054970995,0.094226898144699,0.152191220337627,0.747736983082956,0.775762050566088,0.716124650980000,0.089842274443629,0.512440722000679,1.064765684512640,0.157820321250987,1.319747890178950,1.793334066205550,1.167198411262940,1.687683691004070,3.325324178547290,1.504262779885430,1.323509632350160,0.513357930185162,0.613418000927506,0.329643346074207,1.508603497393840,7.926757556810290,1.276145229305730,1.602432222120860,0.383951167724755,1.070909091073040,0.666204991578450,0.500929957759842,1.221580322052970,1.096278958722710,0.817525889934580,1.411331877695280,1.194165976232240,2.482450401750190,1.723122777744020,1.176910207213460,0.149916902320729,1.011050562929640,0.931421445935334,0.524574633741189,0.915325914535187,1.444407285858650,1.607442834218040,4.377552577771400,0.426161104622751,1.545113236546340,0.160413107388992,7.570029711522630,0.077737305984955,0.208458505428054,1.250484695453880,0.940158898366702,1.945778664639700,0.905754970981670,8.349316717291151,1.417996835182050,2.973558102065320,7.176400765244470,2.235504513413150,0.378695177292951,1.099996540631460,1.287790215464450,1.635720883808470,0.556507478692044,0.773657442257012,0.789226408107237,1.493028952976160,0.925518391843816,0.652528637025649,0.812513173779516,0.111038729319380,1.778278402895630,0.868855757890383,0.784147565391715,0.536576579991621,2.627724640865810,2.370156557647840,0.693770255141937,3.033854906509180,0.643075722892882,0.025547769007337,0.474966263828682,2.415668595653990,4.679018752235080,1.444388724975120,2.165703465840200
BT549,GSK690693,HGF,4hr,0.859788378240834,1.0,0.624356796222252,0.889313792152370,6.300185473804760,1.796939799987100,6.948649689120810,7.958698559298270,2.165165552625720,0.363821742292125,8.371176043906701,0.457696240654342,5.585318303808930,12.271598819589100,7.362540905071010,0.571617597147012,1.137917684204300,1.041442867919220,7.634692706938420,0.388074031707534,1.015043136582440,2.336424756065200,1.304356612924390,0.925537291039325,1.941083699447910,0.179633734664878,0.874456389945036,0.668002571876614,5.797118303208070,1.111757200302080,0.695520774491090,0.508904455834013,1.062803709470120,2.536310631074410,1.685250038669270,2.384489629652070,0.097871472610774,0.913502578591980,17.428143187913999,0.335231571592480,0.226873451821696,1.868675238326700,1.145060790727760,1.100551789897710,0.907747980384960,0.968675353039483,1.843448996533060,0.209774989631863,0.904417094703389,6.668424295255270,0.623080743744712,1.485541709608120,1.533300319022260,1.447763535839730,0.092941504906368,1.742437099953040,2.424847602659650,0.951129243675100,0.384929958233289,1.437451049028070,2.787763306809610,5.532664284224960,0.030385325887825,1.136760372629440,5.706103289987290,1.416704839652740,0.233884535940716,0.171816043300947,0.293312572169825,2.357089197387350,3.253390183980460,1.856898901734780,0.389842209454995,0.672781838097550,0.263744979221066,0.827153897398998,0.345120152291366,0.112148595917821,0.179797540782262,0.730077776069842,0.757502248644287,0.891705424919387,0.093118848758745,0.418994694571361,1.062970472143000,0.155490730913240,1.341762480349150,1.506759045101660,1.267398884047080,1.723087579438520,3.462776609230580,1.292936541715130,1.477491490508600,0.513430728271983,0.699075663524416,0.352585880732159,1.374538689505350,6.457173475252700,1.353607316232880,1.673518924419300,0.414821225678956,1.085069481475100,0.654655274342810,0.493518638463854,1.059560427016220,0.969364531604577,0.751911500298490,1.143380585169540,1.190443450735460,2.310354649068430,1.689583125731700,1.162570472844590,0.175247645969608,0.993503647573232,1.031941547622160,0.401763202660550,0.938107927936176,1.381830336802330,1.513915802809310,3.908464067337360,0.468115297727530,1.476463332808090,0.154222663593553,6.769525657658980,0.087942254070853,0.231509329499080,1.180044160603480,0.898026006341540,1.951576873544860,0.796846921350743,8.298894386284431,1.690382452721670,2.687762578475080,4.983327477642840,1.501456956269640,0.481415980056501,1.176626895727940,1.404789164686560,1.736471314394040,0.607098637016459,0.921596858652432,0.656035484005061,1.680158266325700,0.997131693455873,0.625925273017071,0.923974547888997,0.120194565832827,1.713107907120970,0.914241129159789,0.842341284845684,0.567299136571248,2.637289721601850,2.601241618327050,0.607066185957801,3.466451473055630,0.633733343133860,0.027704666628226,0.496538881070259,2.311403902691090,4.487665992949620,1.171915803127870,1.868763345758510
BT549,GSK690693,Serum,4hr,0.784240459890969,1.0,0.646638638268600,0.848336840404520,5.965393392790680,1.700654664694730,6.050245878082970,7.047535171650340,2.078592227153590,0.384107870814087,7.874834462267600,0.449320375462940,4.816807362748680,9.662016622454150,5.837561887470690,0.587663162268612,0.993947307483940,0.974652924776761,7.301607608309000,0.409737372039455,1.035915630757220,2.220718993249690,1.294300434090860,0.871655831748853,1.692787467637430,0.186292611445383,0.885076560316161,0.669653879821521,4.776490607758180,1.075035164870790,0.708195247706824,0.483401563948373,1.050646463797420,2.674445135007450,1.888435583476920,1.982390962847630,0.106106563349864,1.105795844885390,18.753390787608499,0.348159712329562,0.220462675130274,2.028049294974730,1.099433520845700,1.070464673330330,0.916604943550748,0.908268322017662,2.056502203664670,0.222779718900443,0.989331335416400,6.507383283977800,0.609840235210119,1.553919977331420,1.677524075406440,1.521023581942360,0.089432948731872,1.702798662188550,2.294272877739950,0.994613705807811,0.312687811549168,1.355185264439370,2.666830349605710,4.910928703593840,0.031262764913990,1.147678999865410,5.618779081775840,1.391156000376160,0.251416172094065,0.176116797248110,0.291834287449808,2.366119346603870,3.230832384968640,1.871579094170380,0.388309194890095,0.671504958442869,0.267865582221993,0.825756097526052,0.455018214098566,0.107756921605535,0.177903462240162,0.888442811365646,0.679902852576960,0.851459465457127,0.097300625304607,0.396336345458365,1.082045476017330,0.130583713371297,1.344729396661560,1.574813337014690,1.277452526465230,1.699232254851340,3.332838688470290,1.426590585347320,1.625754015086750,0.542083810734839,0.690185560720697,0.367943570930593,1.616413608628920,6.368194437481350,1.334005565761630,1.674248901844060,0.435388180349500,1.033128353004390,0.670676189308840,0.499738368598688,1.394065117465010,1.076958039620510,0.758148736027952,1.347889243599220,1.260614606150590,2.162714422220260,1.704552705330450,1.224385435553970,0.179165782404263,1.018489331056300,0.967408058627603,0.395505360827978,0.950040986750251,1.341854928868650,1.481286015627060,3.643220568882090,0.467293743913272,1.475883010107370,0.173924816509029,6.401036937509750,0.089512684493201,0.237517851377841,1.198338136684670,0.862036712145280,1.868783146805140,0.812959889785953,6.801288079542490,1.653113302593380,2.924545658338190,9.094492004310490,2.838000844644660,0.386629927083935,1.042586011793880,1.465997179465840,1.744216673785770,0.627891988975943,1.055493537712370,0.605998997752258,1.628800792835280,0.967631383628169,0.603769950350358,0.925633127277417,0.114072587645795,1.794936118630820,0.892173311949736,0.848684671603016,0.568284578522482,2.001952576018750,2.415650056838280,0.650605951944628,3.158164177435150,0.678423663266168,0.025610586207586,0.498668473817762,2.383259989927330,2.663831571630470,1.023034140175790,2.136634061643220
